DR_NO;Date Rptd;AREA NAME;Crm Cd Desc
221716541;09/14/2022 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
221713914;07/01/2022 12:00:00 AM;Devonshire ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
221718133;12/20/2022 12:00:00 AM;Devonshire ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
221713124;09/03/2022 12:00:00 AM;Devonshire ;THEFT, PERSON                                           
221706686;03/16/2022 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
221717967;12/16/2022 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
221715483;09/28/2022 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
221715681;11/06/2022 12:00:00 AM;Devonshire ;BURGLARY                                                
221706274;03/06/2022 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
221717188;11/24/2022 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
231704102;12/29/2022 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
221701264;12/16/2022 12:00:00 AM;Devonshire ;BURGLARY                                                
221714598;10/11/2022 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
221713196;09/01/2022 12:00:00 AM;Devonshire ;VIOLATION OF RESTRAINING ORDER                          
221704327;01/03/2022 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
221711089;07/10/2022 12:00:00 AM;Devonshire ;BURGLARY                                                
221710740;06/07/2022 12:00:00 AM;Devonshire ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
221709808;04/13/2022 12:00:00 AM;Devonshire ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
221716578;11/23/2022 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
221708596;03/16/2022 12:00:00 AM;Devonshire ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
221708208;04/28/2022 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
221714467;10/08/2022 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
221707858;04/18/2022 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
221706793;03/18/2022 12:00:00 AM;Devonshire ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
221712689;08/23/2022 12:00:00 AM;Devonshire ;ROBBERY                                                 
221713719;08/26/2022 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
221716840;10/22/2022 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
221711566;07/25/2022 12:00:00 AM;Devonshire ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
221710713;06/28/2022 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
221708429;05/04/2022 12:00:00 AM;Devonshire ;CHILD ANNOYING (17YRS & UNDER)                          
221716059;11/10/2022 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
221714990;10/18/2022 12:00:00 AM;Devonshire ;DOCUMENT FORGERY / STOLEN FELONY                        
221710006;06/14/2022 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
221717222;12/07/2022 12:00:00 AM;Devonshire ;BURGLARY                                                
221704247;01/09/2022 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
221708128;04/25/2022 12:00:00 AM;Devonshire ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
221714271;10/03/2022 12:00:00 AM;Devonshire ;BURGLARY                                                
221712740;08/25/2022 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
221717770;12/12/2022 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
221704954;01/22/2022 12:00:00 AM;Devonshire ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
221706913;03/22/2022 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
221716187;09/04/2022 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
221700684;04/06/2022 12:00:00 AM;Devonshire ;ROBBERY                                                 
221707479;04/07/2022 12:00:00 AM;Devonshire ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)
221717213;12/08/2022 12:00:00 AM;Devonshire ;BURGLARY                                                
221709496;05/29/2022 12:00:00 AM;Devonshire ;BURGLARY                                                
221707530;04/10/2022 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
221710499;05/20/2022 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
221714616;10/13/2022 12:00:00 AM;Devonshire ;BURGLARY                                                
221708941;04/29/2022 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
221704876;01/21/2022 12:00:00 AM;Devonshire ;BRANDISH WEAPON                                         
221707100;03/26/2022 12:00:00 AM;Devonshire ;OTHER MISCELLANEOUS CRIME                               
221712126;08/09/2022 12:00:00 AM;Devonshire ;BURGLARY                                                
221716418;11/18/2022 12:00:00 AM;Devonshire ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
221705389;01/14/2022 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
221708277;04/30/2022 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
221710034;06/14/2022 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
221708184;04/26/2022 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
221715074;10/23/2022 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
221711418;07/20/2022 12:00:00 AM;Devonshire ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 
231708910;04/28/2023 12:00:00 AM;Devonshire ;BURGLARY, ATTEMPTED                                     
221708935;05/16/2022 12:00:00 AM;Devonshire ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
221709853;06/09/2022 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
221712637;08/24/2022 12:00:00 AM;Devonshire ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
221715326;10/24/2022 12:00:00 AM;Devonshire ;INTIMATE PARTNER - SIMPLE ASSAULT                       
231712025;06/23/2023 12:00:00 AM;Devonshire ;INTIMATE PARTNER - SIMPLE ASSAULT                       
221713195;09/03/2022 12:00:00 AM;Devonshire ;TRESPASSING                                             
221701046;09/07/2022 12:00:00 AM;Devonshire ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
221716598;11/25/2022 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
221715280;10/21/2022 12:00:00 AM;Devonshire ;OTHER ASSAULT                                           
221708203;04/11/2022 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
221711174;07/13/2022 12:00:00 AM;Devonshire ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
221711366;07/18/2022 12:00:00 AM;Devonshire ;BURGLARY                                                
221709642;06/04/2022 12:00:00 AM;Devonshire ;BURGLARY                                                
221711076;07/10/2022 12:00:00 AM;Devonshire ;VIOLATION OF TEMPORARY RESTRAINING ORDER                
221708143;04/25/2022 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
221704959;01/21/2022 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
221716811;09/21/2022 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
221706026;02/28/2022 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
221716890;12/02/2022 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
221705948;01/20/2022 12:00:00 AM;Devonshire ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
221717643;12/11/2022 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
221716717;11/29/2022 12:00:00 AM;Devonshire ;BURGLARY                                                
221712927;08/10/2022 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
221709325;05/25/2022 12:00:00 AM;Devonshire ;BURGLARY, ATTEMPTED                                     
221704930;01/24/2022 12:00:00 AM;Devonshire ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
221710691;06/28/2022 12:00:00 AM;Devonshire ;BURGLARY                                                
221700830;06/01/2022 12:00:00 AM;Devonshire ;SEXUAL PENETRATION W/FOREIGN OBJECT                     
221712064;08/02/2022 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
221715785;08/11/2022 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
221711389;07/19/2022 12:00:00 AM;Devonshire ;VIOLATION OF COURT ORDER                                
221716185;09/01/2022 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
221711874;08/02/2022 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
221708163;04/27/2022 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
221710541;06/26/2022 12:00:00 AM;Devonshire ;VIOLATION OF COURT ORDER                                
221707694;04/05/2022 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
221716763;09/14/2022 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
221709308;05/23/2022 12:00:00 AM;Devonshire ;BUNCO, GRAND THEFT                                      
221707666;03/09/2022 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
221706482;03/11/2022 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
221707610;04/08/2022 12:00:00 AM;Devonshire ;ROBBERY                                                 
221711657;07/28/2022 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
221704692;01/15/2022 12:00:00 AM;Devonshire ;INTIMATE PARTNER - SIMPLE ASSAULT                       
221709208;05/24/2022 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
221705719;02/19/2022 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
221709048;05/18/2022 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
221710103;04/29/2022 12:00:00 AM;Devonshire ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
221709608;06/02/2022 12:00:00 AM;Devonshire ;TRESPASSING                                             
221704784;01/18/2022 12:00:00 AM;Devonshire ;UNAUTHORIZED COMPUTER ACCESS                            
221710173;06/20/2022 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
221715167;10/25/2022 12:00:00 AM;Devonshire ;INTIMATE PARTNER - SIMPLE ASSAULT                       
221715012;07/17/2022 12:00:00 AM;Devonshire ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
221709641;06/03/2022 12:00:00 AM;Devonshire ;BURGLARY                                                
221708948;04/19/2022 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
221713811;09/20/2022 12:00:00 AM;Devonshire ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
221700776;05/14/2022 12:00:00 AM;Devonshire ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
221713995;09/26/2022 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
221716134;11/14/2022 12:00:00 AM;Devonshire ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
221712813;07/21/2022 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
221708915;05/09/2022 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
221707298;02/12/2022 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
221709336;05/25/2022 12:00:00 AM;Devonshire ;ROBBERY                                                 
221710342;06/24/2022 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
231704765;01/12/2023 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
221712713;08/25/2022 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
221715277;10/26/2022 12:00:00 AM;Devonshire ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
221710696;06/28/2022 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
221704725;01/16/2022 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
221712806;07/19/2022 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
221714850;10/10/2022 12:00:00 AM;Devonshire ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
221706611;02/04/2022 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
231707067;03/18/2023 12:00:00 AM;Devonshire ;BURGLARY                                                
221715484;09/27/2022 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
221717779;12/12/2022 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
221717008;11/20/2022 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
221717709;12/11/2022 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
221717339;08/23/2022 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
221707943;03/25/2022 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
221707377;02/25/2022 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
221704068;01/04/2022 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
221707001;03/25/2022 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
221716379;11/16/2022 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
221700539;01/19/2022 12:00:00 AM;Devonshire ;ROBBERY                                                 
221710414;05/11/2022 12:00:00 AM;Devonshire ;PICKPOCKET                                              
221711198;07/13/2022 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
231704164;07/11/2022 12:00:00 AM;Devonshire ;BIKE - STOLEN                                           
231701061;07/22/2023 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
221711356;07/17/2022 12:00:00 AM;Devonshire ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
221706726;03/19/2022 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
221714306;09/30/2022 12:00:00 AM;Devonshire ;OTHER ASSAULT                                           
221714427;10/06/2022 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
221715260;10/26/2022 12:00:00 AM;Devonshire ;BURGLARY                                                
221713747;09/19/2022 12:00:00 AM;Devonshire ;BURGLARY                                                
221709707;06/06/2022 12:00:00 AM;Devonshire ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
221717150;12/07/2022 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
221706483;01/29/2022 12:00:00 AM;Devonshire ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
221713837;09/20/2022 12:00:00 AM;Devonshire ;CONTEMPT OF COURT                                       
221709028;05/18/2022 12:00:00 AM;Devonshire ;ROBBERY                                                 
221712147;08/08/2022 12:00:00 AM;Devonshire ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 
221711095;07/10/2022 12:00:00 AM;Devonshire ;TRESPASSING                                             
221713788;06/21/2022 12:00:00 AM;Devonshire ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
221716307;11/17/2022 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
221707914;04/19/2022 12:00:00 AM;Devonshire ;VIOLATION OF COURT ORDER                                
221716657;11/24/2022 12:00:00 AM;Devonshire ;BURGLARY                                                
221713311;09/09/2022 12:00:00 AM;Devonshire ;BURGLARY, ATTEMPTED                                     
221716932;11/29/2022 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
221707379;04/06/2022 12:00:00 AM;Devonshire ;DISTURBING THE PEACE                                    
221706024;02/28/2022 12:00:00 AM;Devonshire ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
221714374;09/27/2022 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
221708036;03/01/2022 12:00:00 AM;Devonshire ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 
221714199;10/01/2022 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
221716052;11/14/2022 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
221713620;07/06/2022 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
221716549;11/21/2022 12:00:00 AM;Devonshire ;VIOLATION OF COURT ORDER                                
221705968;02/26/2022 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
231705170;01/16/2023 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
221716164;11/15/2022 12:00:00 AM;Devonshire ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 
221707156;03/28/2022 12:00:00 AM;Devonshire ;OTHER MISCELLANEOUS CRIME                               
221716751;11/23/2022 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
221712953;09/01/2022 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
221713060;09/01/2022 12:00:00 AM;Devonshire ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 
221711218;07/13/2022 12:00:00 AM;Devonshire ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
221706592;02/03/2022 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
221709515;05/30/2022 12:00:00 AM;Devonshire ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 
221700978;08/11/2022 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
221714529;10/11/2022 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
221706688;03/17/2022 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
221712325;08/11/2022 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
221715494;11/01/2022 12:00:00 AM;Devonshire ;VIOLATION OF RESTRAINING ORDER                          
221704557;01/11/2022 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
221700708;04/16/2022 12:00:00 AM;Devonshire ;ROBBERY                                                 
221714532;10/09/2022 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
221716275;10/08/2022 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
221708633;05/10/2022 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
221717498;12/09/2022 12:00:00 AM;Devonshire ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
221711160;07/12/2022 12:00:00 AM;Devonshire ;BURGLARY                                                
221717037;12/06/2022 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
221710810;06/30/2022 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
221711126;07/12/2022 12:00:00 AM;Devonshire ;ARSON                                                   
221715392;10/27/2022 12:00:00 AM;Devonshire ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
221716417;11/19/2022 12:00:00 AM;Devonshire ;OTHER MISCELLANEOUS CRIME                               
221710524;05/24/2022 12:00:00 AM;Devonshire ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
221708796;05/13/2022 12:00:00 AM;Devonshire ;VIOLATION OF RESTRAINING ORDER                          
241708537;04/20/2024 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
221706820;03/19/2022 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
221715705;11/03/2022 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
221707212;03/31/2022 12:00:00 AM;Devonshire ;ROBBERY                                                 
221706226;03/04/2022 12:00:00 AM;Devonshire ;BATTERY WITH SEXUAL CONTACT                             
221709234;05/24/2022 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
221709636;06/03/2022 12:00:00 AM;Devonshire ;OTHER MISCELLANEOUS CRIME                               
221715006;10/20/2022 12:00:00 AM;Devonshire ;BURGLARY                                                
221710222;06/21/2022 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
221705084;01/30/2022 12:00:00 AM;Devonshire ;FAILURE TO YIELD                                        
221715775;11/04/2022 12:00:00 AM;Devonshire ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
221714328;07/18/2022 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
221714645;10/13/2022 12:00:00 AM;Devonshire ;ROBBERY                                                 
221707357;04/05/2022 12:00:00 AM;Devonshire ;BURGLARY                                                
221704664;01/15/2022 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
221709147;05/19/2022 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
221707797;04/18/2022 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
221708308;05/01/2022 12:00:00 AM;Devonshire ;INTIMATE PARTNER - SIMPLE ASSAULT                       
221710579;05/29/2022 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
221711878;08/02/2022 12:00:00 AM;Devonshire ;BURGLARY                                                
221707848;04/17/2022 12:00:00 AM;Devonshire ;INTIMATE PARTNER - SIMPLE ASSAULT                       
221710586;05/23/2022 12:00:00 AM;Devonshire ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
221716960;12/04/2022 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
221717040;12/03/2022 12:00:00 AM;Devonshire ;INTIMATE PARTNER - SIMPLE ASSAULT                       
221716739;11/30/2022 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
221717293;08/19/2022 12:00:00 AM;Devonshire ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
221704044;01/03/2022 12:00:00 AM;Devonshire ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
221704789;01/18/2022 12:00:00 AM;Devonshire ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
221704554;01/09/2022 12:00:00 AM;Devonshire ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
221700607;03/08/2022 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - ATTEMPT                      
221705383;02/07/2022 12:00:00 AM;Devonshire ;INTIMATE PARTNER - SIMPLE ASSAULT                       
221715784;11/01/2022 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
221709953;06/11/2022 12:00:00 AM;Devonshire ;BURGLARY, ATTEMPTED                                     
221700544;01/23/2022 12:00:00 AM;Devonshire ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
221705905;01/17/2022 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
221716271;10/06/2022 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
221710078;06/16/2022 12:00:00 AM;Devonshire ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
221706094;03/01/2022 12:00:00 AM;Devonshire ;ROBBERY                                                 
221717520;12/09/2022 12:00:00 AM;Devonshire ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
221709746;04/29/2022 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
221707075;03/28/2022 12:00:00 AM;Devonshire ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
221717782;12/12/2022 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
221710410;05/11/2022 12:00:00 AM;Devonshire ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
221710600;06/27/2022 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
221712808;08/25/2022 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
221701066;09/16/2022 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
221716181;09/06/2022 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
221714108;09/28/2022 12:00:00 AM;Devonshire ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
231705924;02/02/2023 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
221708589;05/07/2022 12:00:00 AM;Devonshire ;INTIMATE PARTNER - SIMPLE ASSAULT                       
221718029;12/16/2022 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
221715410;11/01/2022 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
221708960;04/05/2022 12:00:00 AM;Devonshire ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
221709518;05/27/2022 12:00:00 AM;Devonshire ;TRESPASSING                                             
221707492;04/07/2022 12:00:00 AM;Devonshire ;INTIMATE PARTNER - SIMPLE ASSAULT                       
221709304;05/22/2022 12:00:00 AM;Devonshire ;BURGLARY                                                
221711702;07/27/2022 12:00:00 AM;Devonshire ;BIKE - STOLEN                                           
221713795;09/20/2022 12:00:00 AM;Devonshire ;BURGLARY FROM VEHICLE                                   
221710467;06/25/2022 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
221712527;08/18/2022 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
221706842;02/05/2022 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
221706827;03/21/2022 12:00:00 AM;Devonshire ;BURGLARY                                                
221712769;08/26/2022 12:00:00 AM;Devonshire ;RAPE, ATTEMPTED                                         
221707189;03/30/2022 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
221713320;09/09/2022 12:00:00 AM;Devonshire ;ROBBERY                                                 
221717132;12/05/2022 12:00:00 AM;Devonshire ;THEFT OF IDENTITY                                       
221710453;05/11/2022 12:00:00 AM;Devonshire ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
221707395;03/25/2022 12:00:00 AM;Devonshire ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
221712257;08/13/2022 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
221710457;06/24/2022 12:00:00 AM;Devonshire ;BATTERY - SIMPLE ASSAULT                                
221709408;04/05/2022 12:00:00 AM;Devonshire ;THEFT PLAIN - PETTY ($950 & UNDER)                      
221716749;11/30/2022 12:00:00 AM;Devonshire ;INTIMATE PARTNER - SIMPLE ASSAULT                       
221713154;09/05/2022 12:00:00 AM;Devonshire ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
221713232;09/07/2022 12:00:00 AM;Devonshire ;VEHICLE - STOLEN                                        
