DR_NO;Date Rptd;AREA NAME;Crm Cd Desc
211915484;11/11/2021 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
211915618;11/15/2021 12:00:00 AM;Mission    ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 
211905501;02/13/2021 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
211909083;05/25/2021 12:00:00 AM;Mission    ;BURGLARY                                                
211916726;12/15/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211900787;09/23/2021 12:00:00 AM;Mission    ;TRESPASSING                                             
211905909;02/22/2021 12:00:00 AM;Mission    ;BRANDISH WEAPON                                         
211913276;09/13/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211911832;08/10/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
221904874;01/24/2022 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
211910503;07/02/2021 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
211908295;05/03/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211907785;04/19/2021 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
211914863;10/26/2021 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
211910845;07/12/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211916885;12/20/2021 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
211910755;07/10/2021 12:00:00 AM;Mission    ;DISCHARGE FIREARMS/SHOTS FIRED                          
211910384;06/30/2021 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
211912764;09/02/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
211915103;11/02/2021 12:00:00 AM;Mission    ;VIOLATION OF RESTRAINING ORDER                          
211904209;01/06/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
211907615;04/13/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211913061;09/08/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211909365;06/02/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
211909122;05/25/2021 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
211915697;11/16/2021 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
211910045;06/21/2021 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
211911268;07/23/2021 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
211905839;02/21/2021 12:00:00 AM;Mission    ;ROBBERY                                                 
231912806;08/10/2023 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211916875;12/20/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211916562;12/10/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
211910420;07/01/2021 12:00:00 AM;Mission    ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
211911291;07/24/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211916674;12/14/2021 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
211908477;05/06/2021 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
211916992;12/22/2021 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
211906924;03/24/2021 12:00:00 AM;Mission    ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
211914226;10/09/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211916794;12/15/2021 12:00:00 AM;Mission    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
211914999;10/31/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
211916535;12/09/2021 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
211915502;11/11/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211913964;10/01/2021 12:00:00 AM;Mission    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
211916351;12/05/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211915372;11/08/2021 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
211909117;05/26/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211912010;08/15/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
211916042;11/27/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
211907435;04/07/2021 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
211906848;03/21/2021 12:00:00 AM;Mission    ;BURGLARY                                                
211907716;04/16/2021 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
211906827;03/23/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
211909375;06/02/2021 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
211900583;03/29/2021 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
221904067;01/02/2022 12:00:00 AM;Mission    ;SEXUAL PENETRATION W/FOREIGN OBJECT                     
211913015;09/08/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211906726;03/21/2021 12:00:00 AM;Mission    ;VIOLATION OF COURT ORDER                                
211900904;12/21/2021 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
231906166;02/20/2023 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
211910770;07/10/2021 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
211905875;02/22/2021 12:00:00 AM;Mission    ;OTHER MISCELLANEOUS CRIME                               
211912223;08/20/2021 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
211910858;07/11/2021 12:00:00 AM;Mission    ;TRESPASSING                                             
211906218;03/01/2021 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
211906734;03/20/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
211906317;03/05/2021 12:00:00 AM;Mission    ;BRANDISH WEAPON                                         
211915186;10/20/2021 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
211913493;09/20/2021 12:00:00 AM;Mission    ;BURGLARY                                                
211911022;07/17/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211914695;10/21/2021 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
211912082;08/17/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
211909448;06/05/2021 12:00:00 AM;Mission    ;BURGLARY                                                
211907360;04/05/2021 12:00:00 AM;Mission    ;CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT             
211905939;02/23/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211906361;03/08/2021 12:00:00 AM;Mission    ;VEHICLE - ATTEMPT STOLEN                                
211916299;12/03/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
211904354;01/11/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211908083;04/27/2021 12:00:00 AM;Mission    ;VEHICLE - ATTEMPT STOLEN                                
211916089;11/29/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
221906018;02/20/2022 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
211904916;01/25/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
211905579;02/15/2021 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
211907344;04/06/2021 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
211912857;09/03/2021 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
211915048;10/31/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
211909271;05/31/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
211916316;12/04/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211915374;11/08/2021 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
211904561;01/16/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211906623;03/16/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211915649;11/15/2021 12:00:00 AM;Mission    ;BURGLARY                                                
211910221;06/25/2021 12:00:00 AM;Mission    ;ROBBERY                                                 
211913473;09/19/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211914901;10/28/2021 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
221910825;06/15/2022 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
211912695;08/31/2021 12:00:00 AM;Mission    ;BUNCO, GRAND THEFT                                      
211907037;03/28/2021 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
211909858;06/15/2021 12:00:00 AM;Mission    ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
211907830;04/20/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
211914019;10/04/2021 12:00:00 AM;Mission    ;ROBBERY                                                 
211910820;07/12/2021 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
211906518;03/11/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211910255;06/25/2021 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
211909447;06/05/2021 12:00:00 AM;Mission    ;ROBBERY                                                 
211905541;02/14/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
211906094;02/26/2021 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
211906461;03/09/2021 12:00:00 AM;Mission    ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)
211914251;10/09/2021 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
211905445;02/11/2021 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
211915076;11/01/2021 12:00:00 AM;Mission    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
211907108;03/30/2021 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
211915314;11/05/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
211910689;07/08/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211908953;05/22/2021 12:00:00 AM;Mission    ;ROBBERY                                                 
211909359;06/02/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211907970;04/24/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
211906724;03/20/2021 12:00:00 AM;Mission    ;TRESPASSING                                             
211909168;05/27/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211913387;09/17/2021 12:00:00 AM;Mission    ;FAILURE TO YIELD                                        
211911755;08/07/2021 12:00:00 AM;Mission    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
211916138;11/30/2021 12:00:00 AM;Mission    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
211906732;03/18/2021 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
211916786;12/17/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211916192;12/01/2021 12:00:00 AM;Mission    ;ROBBERY                                                 
211914681;10/20/2021 12:00:00 AM;Mission    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
211915312;11/08/2021 12:00:00 AM;Mission    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
211913083;09/09/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211915345;11/08/2021 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
211917006;12/22/2021 12:00:00 AM;Mission    ;ROBBERY                                                 
211908130;04/29/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211904891;01/25/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211905726;02/18/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
211906436;03/10/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211906185;02/28/2021 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
211906585;03/16/2021 12:00:00 AM;Mission    ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 
211910231;06/25/2021 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
211914279;10/10/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211906377;03/08/2021 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
211908051;04/27/2021 12:00:00 AM;Mission    ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 
211910617;07/05/2021 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
211911692;08/05/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
211909598;06/09/2021 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
211916082;11/28/2021 12:00:00 AM;Mission    ;THEFT, PERSON                                           
211904996;01/27/2021 12:00:00 AM;Mission    ;BURGLARY                                                
211909870;06/16/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211912933;09/06/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
211908160;04/28/2021 12:00:00 AM;Mission    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
211904183;01/06/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211911053;07/18/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211915390;11/09/2021 12:00:00 AM;Mission    ;BURGLARY                                                
211916434;12/07/2021 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
211906761;03/21/2021 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
211915453;11/10/2021 12:00:00 AM;Mission    ;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              
211914708;10/21/2021 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
211916512;12/09/2021 12:00:00 AM;Mission    ;BRANDISH WEAPON                                         
211911639;08/04/2021 12:00:00 AM;Mission    ;BRANDISH WEAPON                                         
211904399;01/12/2021 12:00:00 AM;Mission    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
211914655;10/20/2021 12:00:00 AM;Mission    ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 
211914704;10/21/2021 12:00:00 AM;Mission    ;VIOLATION OF RESTRAINING ORDER                          
211912495;08/24/2021 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
211915734;11/17/2021 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
211907136;03/30/2021 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
211905502;02/11/2021 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
211904621;01/17/2021 12:00:00 AM;Mission    ;BURGLARY                                                
211907385;04/07/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211908061;04/26/2021 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
211914481;10/15/2021 12:00:00 AM;Mission    ;ROBBERY                                                 
211914938;10/22/2021 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
211914848;10/26/2021 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
221904253;01/04/2022 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
211914165;10/07/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211916159;11/30/2021 12:00:00 AM;Mission    ;BURGLARY                                                
211913643;09/23/2021 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
211911379;07/27/2021 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
211913748;09/26/2021 12:00:00 AM;Mission    ;BURGLARY                                                
211915145;11/02/2021 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
211911600;08/02/2021 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
211912917;09/05/2021 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
211905739;02/18/2021 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
211905950;02/23/2021 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
211914300;10/10/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
211913598;09/21/2021 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
211913678;09/24/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
211910889;07/14/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211907092;03/30/2021 12:00:00 AM;Mission    ;BURGLARY                                                
211905149;02/01/2021 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
211915464;11/11/2021 12:00:00 AM;Mission    ;RAPE, FORCIBLE                                          
211916850;12/19/2021 12:00:00 AM;Mission    ;ROBBERY                                                 
211908606;04/12/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211908738;05/15/2021 12:00:00 AM;Mission    ;BURGLARY                                                
211911766;08/08/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
211916551;12/10/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211906187;03/01/2021 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
211911674;08/04/2021 12:00:00 AM;Mission    ;BATTERY WITH SEXUAL CONTACT                             
211904227;01/07/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211907484;04/07/2021 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
211907184;03/31/2021 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
211913324;09/15/2021 12:00:00 AM;Mission    ;ROBBERY                                                 
211909237;05/28/2021 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
211912718;09/01/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
231905487;02/06/2023 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
211914983;10/30/2021 12:00:00 AM;Mission    ;OTHER ASSAULT                                           
211906935;03/25/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211912363;08/23/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211905473;02/11/2021 12:00:00 AM;Mission    ;BURGLARY                                                
211916834;12/18/2021 12:00:00 AM;Mission    ;VIOLATION OF COURT ORDER                                
211917086;12/26/2021 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
211910838;07/12/2021 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
211908323;05/04/2021 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
211916152;11/22/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211908688;05/14/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
211912466;08/25/2021 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
211907143;03/30/2021 12:00:00 AM;Mission    ;VIOLATION OF COURT ORDER                                
211915063;10/31/2021 12:00:00 AM;Mission    ;BRANDISH WEAPON                                         
211906901;03/24/2021 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
211916222;12/02/2021 12:00:00 AM;Mission    ;OTHER ASSAULT                                           
211909623;06/09/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
211910284;06/27/2021 12:00:00 AM;Mission    ;BATTERY - SIMPLE ASSAULT                                
211911664;08/04/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211915300;11/07/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211907701;04/17/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211914964;10/29/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211905729;02/18/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211904180;01/06/2021 12:00:00 AM;Mission    ;CONTEMPT OF COURT                                       
211904208;01/06/2021 12:00:00 AM;Mission    ;VIOLATION OF RESTRAINING ORDER                          
211912172;08/19/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
211914854;10/26/2021 12:00:00 AM;Mission    ;THEFT PLAIN - PETTY ($950 & UNDER)                      
211910785;07/10/2021 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
221905705;02/14/2022 12:00:00 AM;Mission    ;SEX OFFENDER REGISTRANT OUT OF COMPLIANCE               
211907261;04/03/2021 12:00:00 AM;Mission    ;BRANDISH WEAPON                                         
211913032;09/07/2021 12:00:00 AM;Mission    ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 
211911880;08/11/2021 12:00:00 AM;Mission    ;VIOLATION OF RESTRAINING ORDER                          
211915603;11/14/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
211908031;04/26/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
211904983;01/27/2021 12:00:00 AM;Mission    ;BURGLARY                                                
211904080;01/03/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211915838;11/21/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
211906803;03/19/2021 12:00:00 AM;Mission    ;BURGLARY                                                
211914779;10/23/2021 12:00:00 AM;Mission    ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
211916292;12/03/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211915012;10/31/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211904500;01/15/2021 12:00:00 AM;Mission    ;OTHER MISCELLANEOUS CRIME                               
211913383;09/16/2021 12:00:00 AM;Mission    ;ROBBERY                                                 
211904410;01/12/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211915681;11/16/2021 12:00:00 AM;Mission    ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
211913093;09/09/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
211914086;10/05/2021 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
211906130;03/01/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211909916;06/17/2021 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
211910317;06/27/2021 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
211916743;12/15/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211907365;04/06/2021 12:00:00 AM;Mission    ;BURGLARY FROM VEHICLE                                   
211915614;11/15/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211916975;12/21/2021 12:00:00 AM;Mission    ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
211908954;05/22/2021 12:00:00 AM;Mission    ;ROBBERY                                                 
211905724;02/18/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
211907011;03/27/2021 12:00:00 AM;Mission    ;BURGLARY                                                
211914903;10/28/2021 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
211914815;10/24/2021 12:00:00 AM;Mission    ;TRESPASSING                                             
211904614;01/18/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211906563;03/15/2021 12:00:00 AM;Mission    ;BUNCO, GRAND THEFT                                      
211909966;06/18/2021 12:00:00 AM;Mission    ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
211906480;03/11/2021 12:00:00 AM;Mission    ;BURGLARY                                                
211914503;10/16/2021 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
211905206;01/16/2021 12:00:00 AM;Mission    ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
211917018;12/24/2021 12:00:00 AM;Mission    ;VEHICLE - STOLEN                                        
211907102;03/30/2021 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
211916739;12/08/2021 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
211907262;04/01/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
221904118;01/04/2022 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
221913031;08/09/2022 12:00:00 AM;Mission    ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
211906381;03/08/2021 12:00:00 AM;Mission    ;THEFT OF IDENTITY                                       
211913582;09/22/2021 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
211907533;04/11/2021 12:00:00 AM;Mission    ;BURGLARY                                                
211915166;11/03/2021 12:00:00 AM;Mission    ;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 
211905361;02/08/2021 12:00:00 AM;Mission    ;INTIMATE PARTNER - SIMPLE ASSAULT                       
211906022;02/25/2021 12:00:00 AM;Mission    ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
